DyadID,ParticipantID,TrialNum,ROI,Coh_PRE,Coh_POST
25,1,7,Frontal,0.502864,0.532886
25,1,7,Central,0.546920,0.648030
25,1,7,Parietal,0.419391,0.435927
25,1,7,Left,0.594433,0.580787
25,1,7,Right,0.353899,0.411290
25,1,7,FrontoParietal,0.419498,0.427989
25,1,8,Frontal,0.516796,0.625688
25,1,8,Central,0.683154,0.535365
25,1,8,Parietal,0.484641,0.617791
25,1,8,Left,0.689407,0.766136
25,1,8,Right,0.402560,0.488380
25,1,8,FrontoParietal,0.456169,0.591725
25,1,9,Frontal,0.533671,0.510429
25,1,9,Central,0.693217,0.672078
25,1,9,Parietal,0.432533,0.473661
25,1,9,Left,0.588402,0.587020
25,1,9,Right,0.433523,0.412829
25,1,9,FrontoParietal,0.416838,0.421673
25,1,10,Frontal,0.480463,0.483807
25,1,10,Central,0.601946,0.681224
25,1,10,Parietal,0.504207,0.490361
25,1,10,Left,0.649035,0.615369
25,1,10,Right,0.372711,0.372805
25,1,10,FrontoParietal,0.416769,0.392010
25,1,11,Frontal,0.462073,0.510171
25,1,11,Central,0.686135,0.656589
25,1,11,Parietal,0.476655,0.502407
25,1,11,Left,0.589014,0.654901
25,1,11,Right,0.420487,0.426901
25,1,11,FrontoParietal,0.400070,0.457927
25,1,12,Frontal,0.462985,0.492056
25,1,12,Central,0.532495,0.702575
25,1,12,Parietal,0.408677,0.539928
25,1,12,Left,0.504378,0.632878
25,1,12,Right,0.362463,0.420960
25,1,12,FrontoParietal,0.362741,0.453804
25,1,13,Frontal,0.469648,0.486701
25,1,13,Central,0.626361,0.664107
25,1,13,Parietal,0.475954,0.466160
25,1,13,Left,0.616849,0.619185
25,1,13,Right,0.371017,0.378917
25,1,13,FrontoParietal,0.427838,0.425613
25,1,14,Frontal,0.417680,0.442662
25,1,14,Central,0.539951,0.449237
25,1,14,Parietal,0.382091,0.429359
25,1,14,Left,0.459528,0.474317
25,1,14,Right,0.359269,0.363043
25,1,14,FrontoParietal,0.335584,0.378757
25,1,15,Frontal,0.534021,0.441430
25,1,15,Central,0.621113,0.529048
25,1,15,Parietal,0.465890,0.432168
25,1,15,Left,0.583192,0.507286
25,1,15,Right,0.421288,0.393677
25,1,15,FrontoParietal,0.431695,0.370976
25,1,16,Frontal,0.461763,0.491379
25,1,16,Central,0.495165,0.426468
25,1,16,Parietal,0.348882,0.434080
25,1,16,Left,0.456549,0.510450
25,1,16,Right,0.365830,0.352368
25,1,16,FrontoParietal,0.339391,0.384517
25,1,17,Frontal,0.440681,0.491034
25,1,17,Central,0.533545,0.596576
25,1,17,Parietal,0.430548,0.485144
25,1,17,Left,0.610529,0.617943
25,1,17,Right,0.332980,0.381353
25,1,17,FrontoParietal,0.394503,0.437171
25,1,18,Frontal,0.542572,0.497726
25,1,18,Central,0.627736,0.642007
25,1,18,Parietal,0.553269,0.487385
25,1,18,Left,0.663148,0.632334
25,1,18,Right,0.450291,0.394699
25,1,18,FrontoParietal,0.491497,0.423235
25,2,1,Frontal,0.291399,0.267485
25,2,1,Central,0.236484,0.240618
25,2,1,Parietal,0.261790,0.282148
25,2,1,Left,0.348143,0.327438
25,2,1,Right,0.219536,0.230178
25,2,1,FrontoParietal,0.235315,0.230241
25,2,2,Frontal,0.295123,0.269081
25,2,2,Central,0.223387,0.217005
25,2,2,Parietal,0.253754,0.238405
25,2,2,Left,0.331868,0.304469
25,2,2,Right,0.205685,0.207284
25,2,2,FrontoParietal,0.215424,0.216269
25,2,3,Frontal,0.299692,0.294818
25,2,3,Central,0.268145,0.272939
25,2,3,Parietal,0.252367,0.257757
25,2,3,Left,0.355712,0.341484
25,2,3,Right,0.201043,0.231802
25,2,3,FrontoParietal,0.225588,0.233679
25,2,4,Frontal,0.286327,0.320656
25,2,4,Central,0.259969,0.187363
25,2,4,Parietal,0.257525,0.232825
25,2,4,Left,0.310783,0.300096
25,2,4,Right,0.222102,0.227568
25,2,4,FrontoParietal,0.225061,0.223415
25,2,5,Frontal,0.282902,0.295268
25,2,5,Central,0.249705,0.229027
25,2,5,Parietal,0.238060,0.269599
25,2,5,Left,0.315156,0.334365
25,2,5,Right,0.223784,0.215011
25,2,5,FrontoParietal,0.220311,0.223700
25,2,6,Frontal,0.295862,0.255698
25,2,6,Central,0.256232,0.257646
25,2,6,Parietal,0.248740,0.247507
25,2,6,Left,0.330333,0.299761
25,2,6,Right,0.222428,0.218068
25,2,6,FrontoParietal,0.234681,0.211245
25,2,7,Frontal,0.309981,0.288503
25,2,7,Central,0.213436,0.241876
25,2,7,Parietal,0.272777,0.282868
25,2,7,Left,0.328892,0.343535
25,2,7,Right,0.253566,0.238510
25,2,7,FrontoParietal,0.251950,0.249682
25,2,8,Frontal,0.347399,0.320384
25,2,8,Central,0.332418,0.313691
25,2,8,Parietal,0.311571,0.262736
25,2,8,Left,0.422075,0.387691
25,2,8,Right,0.264981,0.220396
25,2,8,FrontoParietal,0.276351,0.250811
25,2,9,Frontal,0.307048,0.291221
25,2,9,Central,0.248848,0.260893
25,2,9,Parietal,0.267245,0.261409
25,2,9,Left,0.337050,0.340441
25,2,9,Right,0.220975,0.238019
25,2,9,FrontoParietal,0.237133,0.243877
25,2,10,Frontal,0.291890,0.312861
25,2,10,Central,0.251479,0.257742
25,2,10,Parietal,0.265901,0.275332
25,2,10,Left,0.319247,0.301232
25,2,10,Right,0.206480,0.256826
25,2,10,FrontoParietal,0.224752,0.241465
25,2,11,Frontal,0.301492,0.293794
25,2,11,Central,0.299511,0.252033
25,2,11,Parietal,0.235932,0.254021
25,2,11,Left,0.332394,0.326015
25,2,11,Right,0.231259,0.226803
25,2,11,FrontoParietal,0.232510,0.244828
25,2,12,Frontal,0.274730,0.290473
25,2,12,Central,0.271345,0.238502
25,2,12,Parietal,0.265161,0.255989
25,2,12,Left,0.337043,0.312607
25,2,12,Right,0.231727,0.229915
25,2,12,FrontoParietal,0.240476,0.228022
25,2,13,Frontal,0.303158,0.322908
25,2,13,Central,0.257366,0.298464
25,2,13,Parietal,0.282231,0.311902
25,2,13,Left,0.340126,0.374032
25,2,13,Right,0.210781,0.266664
25,2,13,FrontoParietal,0.233488,0.269003
25,2,14,Frontal,0.451639,0.269123
25,2,14,Central,0.456093,0.275705
25,2,14,Parietal,0.513096,0.243992
25,2,14,Left,0.463920,0.271365
25,2,14,Right,0.526257,0.256094
25,2,14,FrontoParietal,0.470654,0.224240
25,2,15,Frontal,0.280207,0.316525
25,2,15,Central,0.266070,0.228733
25,2,15,Parietal,0.262699,0.273076
25,2,15,Left,0.292905,0.331659
25,2,15,Right,0.230649,0.230888
25,2,15,FrontoParietal,0.218397,0.241237
25,2,16,Frontal,0.307454,0.284771
25,2,16,Central,0.219254,0.239630
25,2,16,Parietal,0.284441,0.269039
25,2,16,Left,0.315149,0.295933
25,2,16,Right,0.255484,0.218160
25,2,16,FrontoParietal,0.249401,0.219018
25,2,17,Frontal,0.294924,0.305914
25,2,17,Central,0.276295,0.274646
25,2,17,Parietal,0.250904,0.245658
25,2,17,Left,0.356669,0.357809
25,2,17,Right,0.225443,0.220203
25,2,17,FrontoParietal,0.244894,0.231795
25,2,18,Frontal,0.282868,0.330025
25,2,18,Central,0.303043,0.276933
25,2,18,Parietal,0.276562,0.306845
25,2,18,Left,0.333024,0.386008
25,2,18,Right,0.232619,0.248077
25,2,18,FrontoParietal,0.235671,0.263403
26,1,1,Frontal,0.292214,0.261600
26,1,1,Central,0.371955,0.365032
26,1,1,Parietal,0.219521,0.224456
26,1,1,Left,0.307967,0.292566
26,1,1,Right,0.257030,0.256452
26,1,1,FrontoParietal,0.259681,0.243257
26,1,2,Frontal,0.257098,0.270083
26,1,2,Central,0.330036,0.384314
26,1,2,Parietal,0.209325,0.218859
26,1,2,Left,0.282069,0.320680
26,1,2,Right,0.235956,0.250279
26,1,2,FrontoParietal,0.241522,0.258293
26,1,3,Frontal,0.257331,0.283678
26,1,3,Central,0.382890,0.372902
26,1,3,Parietal,0.215449,0.246001
26,1,3,Left,0.290966,0.327778
26,1,3,Right,0.260681,0.276641
26,1,3,FrontoParietal,0.240655,0.269584
26,1,4,Frontal,0.250694,0.296559
26,1,4,Central,0.321606,0.426343
26,1,4,Parietal,0.227416,0.244206
26,1,4,Left,0.274950,0.327738
26,1,4,Right,0.261235,0.298091
26,1,4,FrontoParietal,0.246000,0.280053
26,1,5,Frontal,0.301870,0.308581
26,1,5,Central,0.423093,0.362298
26,1,5,Parietal,0.247451,0.256001
26,1,5,Left,0.387013,0.330426
26,1,5,Right,0.258941,0.286341
26,1,5,FrontoParietal,0.278717,0.275458
26,1,6,Frontal,0.261804,0.229373
26,1,6,Central,0.342845,0.335838
26,1,6,Parietal,0.221671,0.224074
26,1,6,Left,0.288796,0.273648
26,1,6,Right,0.262632,0.236389
26,1,6,FrontoParietal,0.250425,0.230620
26,1,7,Frontal,0.264314,0.280044
26,1,7,Central,0.398857,0.373139
26,1,7,Parietal,0.242756,0.245029
26,1,7,Left,0.350424,0.343831
26,1,7,Right,0.239625,0.268481
26,1,7,FrontoParietal,0.259058,0.262503
26,1,8,Frontal,0.291944,0.278966
26,1,8,Central,0.369323,0.390567
26,1,8,Parietal,0.266919,0.252645
26,1,8,Left,0.320466,0.350765
26,1,8,Right,0.303002,0.247271
26,1,8,FrontoParietal,0.279442,0.264763
26,1,9,Frontal,0.318143,0.301970
26,1,9,Central,0.368976,0.384628
26,1,9,Parietal,0.255733,0.253871
26,1,9,Left,0.363763,0.382262
26,1,9,Right,0.258329,0.241692
26,1,9,FrontoParietal,0.285081,0.277157
26,1,10,Frontal,0.324135,0.282618
26,1,10,Central,0.386050,0.384846
26,1,10,Parietal,0.296750,0.260972
26,1,10,Left,0.374533,0.378344
26,1,10,Right,0.319757,0.260623
26,1,10,FrontoParietal,0.301848,0.274346
26,1,11,Frontal,0.308118,0.281954
26,1,11,Central,0.430161,0.378895
26,1,11,Parietal,0.290689,0.236377
26,1,11,Left,0.430948,0.328727
26,1,11,Right,0.271584,0.240865
26,1,11,FrontoParietal,0.299459,0.255648
26,1,12,Frontal,0.290987,0.315072
26,1,12,Central,0.379673,0.407640
26,1,12,Parietal,0.260675,0.266277
26,1,12,Left,0.372985,0.368829
26,1,12,Right,0.267824,0.286788
26,1,12,FrontoParietal,0.282996,0.274626
26,1,13,Frontal,0.302539,0.295785
26,1,13,Central,0.288585,0.250774
26,1,13,Parietal,0.240123,0.217391
26,1,13,Left,0.330840,0.310786
26,1,13,Right,0.283603,0.244856
26,1,13,FrontoParietal,0.264369,0.241027
26,1,14,Frontal,0.264536,0.308728
26,1,14,Central,0.393093,0.350602
26,1,14,Parietal,0.249848,0.250584
26,1,14,Left,0.341986,0.347037
26,1,14,Right,0.248347,0.239177
26,1,14,FrontoParietal,0.261278,0.255492
26,1,15,Frontal,0.306693,0.284459
26,1,15,Central,0.397833,0.335919
26,1,15,Parietal,0.272947,0.268369
26,1,15,Left,0.377288,0.341004
26,1,15,Right,0.272691,0.266884
26,1,15,FrontoParietal,0.281631,0.269467
26,1,16,Frontal,0.302725,0.333869
26,1,16,Central,0.397875,0.422103
26,1,16,Parietal,0.272240,0.298510
26,1,16,Left,0.379338,0.410755
26,1,16,Right,0.279466,0.287276
26,1,16,FrontoParietal,0.288285,0.309757
26,1,17,Frontal,0.281417,0.288774
26,1,17,Central,0.377010,0.388773
26,1,17,Parietal,0.259532,0.272179
26,1,17,Left,0.363718,0.347747
26,1,17,Right,0.262673,0.273811
26,1,17,FrontoParietal,0.267938,0.275349
26,1,18,Frontal,0.304462,0.332007
26,1,18,Central,0.377480,0.427312
26,1,18,Parietal,0.249147,0.295022
26,1,18,Left,0.400072,0.447306
26,1,18,Right,0.232555,0.276847
26,1,18,FrontoParietal,0.275901,0.322414
26,2,1,Frontal,0.344862,0.380969
26,2,1,Central,0.486565,0.463275
26,2,1,Parietal,0.343489,0.331174
26,2,1,Left,0.513192,0.503693
26,2,1,Right,0.282428,0.313439
26,2,1,FrontoParietal,0.336814,0.348835
26,2,2,Frontal,0.343145,0.367584
26,2,2,Central,0.545696,0.548091
26,2,2,Parietal,0.312632,0.370741
26,2,2,Left,0.466881,0.519994
26,2,2,Right,0.302415,0.323363
26,2,2,FrontoParietal,0.323047,0.363784
26,2,3,Frontal,0.337482,0.354922
26,2,3,Central,0.567223,0.530600
26,2,3,Parietal,0.322177,0.335355
26,2,3,Left,0.490554,0.498927
26,2,3,Right,0.300866,0.302108
26,2,3,FrontoParietal,0.330117,0.335321
26,2,4,Frontal,0.373179,0.355841
26,2,4,Central,0.501519,0.501434
26,2,4,Parietal,0.326160,0.286918
26,2,4,Left,0.509044,0.441492
26,2,4,Right,0.308314,0.317029
26,2,4,FrontoParietal,0.350323,0.318064
26,2,5,Frontal,0.346538,0.391635
26,2,5,Central,0.515324,0.582841
26,2,5,Parietal,0.301080,0.384510
26,2,5,Left,0.474069,0.547322
26,2,5,Right,0.292040,0.323252
26,2,5,FrontoParietal,0.324443,0.384017
26,2,6,Frontal,0.348396,0.301185
26,2,6,Central,0.571657,0.482078
26,2,6,Parietal,0.327544,0.283429
26,2,6,Left,0.483966,0.397306
26,2,6,Right,0.345188,0.314406
26,2,6,FrontoParietal,0.336513,0.285318
26,2,7,Frontal,0.332512,0.380525
26,2,7,Central,0.499276,0.564489
26,2,7,Parietal,0.347026,0.356507
26,2,7,Left,0.481284,0.497322
26,2,7,Right,0.282068,0.319924
26,2,7,FrontoParietal,0.324377,0.357548
26,2,8,Frontal,0.372295,0.407423
26,2,8,Central,0.513955,0.575528
26,2,8,Parietal,0.296829,0.412029
26,2,8,Left,0.456780,0.580910
26,2,8,Right,0.322853,0.360258
26,2,8,FrontoParietal,0.329083,0.403133
26,2,9,Frontal,0.363563,0.358504
26,2,9,Central,0.484582,0.455536
26,2,9,Parietal,0.340103,0.310191
26,2,9,Left,0.500145,0.437682
26,2,9,Right,0.323943,0.325650
26,2,9,FrontoParietal,0.349236,0.333845
26,2,10,Frontal,0.349628,0.352718
26,2,10,Central,0.488275,0.473137
26,2,10,Parietal,0.368588,0.329653
26,2,10,Left,0.516423,0.491170
26,2,10,Right,0.312988,0.284799
26,2,10,FrontoParietal,0.361681,0.335977
26,2,11,Frontal,0.321813,0.366155
26,2,11,Central,0.509753,0.498849
26,2,11,Parietal,0.325781,0.402813
26,2,11,Left,0.492347,0.560065
26,2,11,Right,0.280862,0.343466
26,2,11,FrontoParietal,0.327647,0.375533
26,2,12,Frontal,0.352736,0.344649
26,2,12,Central,0.502005,0.452421
26,2,12,Parietal,0.381473,0.352046
26,2,12,Left,0.530460,0.490720
26,2,12,Right,0.312280,0.299107
26,2,12,FrontoParietal,0.352480,0.346063
26,2,13,Frontal,0.315774,0.363543
26,2,13,Central,0.452245,0.537517
26,2,13,Parietal,0.345148,0.343805
26,2,13,Left,0.411711,0.522517
26,2,13,Right,0.276414,0.314874
26,2,13,FrontoParietal,0.301090,0.353525
26,2,14,Frontal,0.415677,0.381574
26,2,14,Central,0.612853,0.521486
26,2,14,Parietal,0.440865,0.388595
26,2,14,Left,0.631829,0.574204
26,2,14,Right,0.378062,0.345334
26,2,14,FrontoParietal,0.427263,0.381518
26,2,15,Frontal,0.341298,0.376546
26,2,15,Central,0.533689,0.596940
26,2,15,Parietal,0.369080,0.391620
26,2,15,Left,0.532939,0.584450
26,2,15,Right,0.298956,0.326997
26,2,15,FrontoParietal,0.348017,0.382940
26,2,16,Frontal,0.366648,0.392071
26,2,16,Central,0.511319,0.537159
26,2,16,Parietal,0.388621,0.400862
26,2,16,Left,0.574033,0.615885
26,2,16,Right,0.314078,0.311305
26,2,16,FrontoParietal,0.367962,0.394949
26,2,17,Frontal,0.372908,0.356145
26,2,17,Central,0.560413,0.494537
26,2,17,Parietal,0.388215,0.361027
26,2,17,Left,0.556366,0.509230
26,2,17,Right,0.350441,0.323331
26,2,17,FrontoParietal,0.377137,0.351907
26,2,18,Frontal,0.387231,0.372590
26,2,18,Central,0.526185,0.499237
26,2,18,Parietal,0.406720,0.386923
26,2,18,Left,0.580191,0.530698
26,2,18,Right,0.333330,0.329537
26,2,18,FrontoParietal,0.386935,0.368196
27,1,1,Frontal,0.263213,0.288022
27,1,1,Central,0.393201,0.382513
27,1,1,Parietal,0.288568,0.312527
27,1,1,Left,0.399036,0.427267
27,1,1,Right,0.268271,0.270323
27,1,1,FrontoParietal,0.272316,0.281590
27,1,2,Frontal,0.260516,0.273337
27,1,2,Central,0.390041,0.463758
27,1,2,Parietal,0.301563,0.307593
27,1,2,Left,0.346012,0.389227
27,1,2,Right,0.298321,0.295323
27,1,2,FrontoParietal,0.265513,0.272270
27,1,3,Frontal,0.250045,0.246537
27,1,3,Central,0.363961,0.379717
27,1,3,Parietal,0.295801,0.275405
27,1,3,Left,0.361370,0.372147
27,1,3,Right,0.262903,0.266011
27,1,3,FrontoParietal,0.254543,0.243916
27,1,4,Frontal,0.259517,0.304575
27,1,4,Central,0.561072,0.606360
27,1,4,Parietal,0.315494,0.388414
27,1,4,Left,0.386044,0.452078
27,1,4,Right,0.306648,0.351490
27,1,4,FrontoParietal,0.274566,0.327761
27,1,5,Frontal,0.278168,0.293674
27,1,5,Central,0.477589,0.437554
27,1,5,Parietal,0.321969,0.336833
27,1,5,Left,0.383071,0.444988
27,1,5,Right,0.301447,0.304099
27,1,5,FrontoParietal,0.273800,0.300685
27,1,6,Frontal,0.267687,0.292219
27,1,6,Central,0.344902,0.386001
27,1,6,Parietal,0.302170,0.336195
27,1,6,Left,0.375717,0.467173
27,1,6,Right,0.263360,0.277328
27,1,6,FrontoParietal,0.270114,0.301244
27,1,7,Frontal,0.281601,0.303825
27,1,7,Central,0.356047,0.460423
27,1,7,Parietal,0.305194,0.364851
27,1,7,Left,0.395036,0.459276
27,1,7,Right,0.290219,0.318178
27,1,7,FrontoParietal,0.284501,0.318585
27,1,8,Frontal,0.317210,0.268839
27,1,8,Central,0.470454,0.393859
27,1,8,Parietal,0.385767,0.341935
27,1,8,Left,0.452683,0.425548
27,1,8,Right,0.326104,0.284685
27,1,8,FrontoParietal,0.332092,0.296624
27,1,9,Frontal,0.273156,0.269090
27,1,9,Central,0.426800,0.430820
27,1,9,Parietal,0.338774,0.321075
27,1,9,Left,0.433528,0.411170
27,1,9,Right,0.292381,0.284944
27,1,9,FrontoParietal,0.307293,0.280092
27,1,10,Frontal,0.241578,0.277360
27,1,10,Central,0.372105,0.416868
27,1,10,Parietal,0.284443,0.292362
27,1,10,Left,0.341755,0.385998
27,1,10,Right,0.276079,0.286554
27,1,10,FrontoParietal,0.249732,0.268073
27,1,11,Frontal,0.236812,0.263413
27,1,11,Central,0.384796,0.465572
27,1,11,Parietal,0.271786,0.294448
27,1,11,Left,0.353071,0.372083
27,1,11,Right,0.262786,0.300105
27,1,11,FrontoParietal,0.240665,0.273010
27,1,12,Frontal,0.285210,0.293488
27,1,12,Central,0.429567,0.485908
27,1,12,Parietal,0.329057,0.327883
27,1,12,Left,0.423125,0.413970
27,1,12,Right,0.299165,0.311455
27,1,12,FrontoParietal,0.301758,0.308918
27,1,13,Frontal,0.293301,0.335311
27,1,13,Central,0.355131,0.487606
27,1,13,Parietal,0.342011,0.413851
27,1,13,Left,0.466489,0.503679
27,1,13,Right,0.299244,0.354238
27,1,13,FrontoParietal,0.323016,0.371874
27,1,14,Frontal,0.324954,0.301185
27,1,14,Central,0.483494,0.476044
27,1,14,Parietal,0.396501,0.334861
27,1,14,Left,0.555416,0.487707
27,1,14,Right,0.291199,0.281327
27,1,14,FrontoParietal,0.360511,0.311593
27,1,15,Frontal,0.298194,0.265827
27,1,15,Central,0.485978,0.394332
27,1,15,Parietal,0.345647,0.322180
27,1,15,Left,0.458465,0.417283
27,1,15,Right,0.301379,0.265921
27,1,15,FrontoParietal,0.318944,0.281245
27,1,16,Frontal,0.272909,0.292376
27,1,16,Central,0.454779,0.481732
27,1,16,Parietal,0.312435,0.354704
27,1,16,Left,0.373882,0.436340
27,1,16,Right,0.317820,0.324969
27,1,16,FrontoParietal,0.279886,0.315301
27,1,17,Frontal,0.270013,0.259877
27,1,17,Central,0.419861,0.455759
27,1,17,Parietal,0.294191,0.282968
27,1,17,Left,0.387416,0.368454
27,1,17,Right,0.286958,0.283299
27,1,17,FrontoParietal,0.274172,0.267940
27,1,18,Frontal,0.258762,0.277471
27,1,18,Central,0.456907,0.537971
27,1,18,Parietal,0.302467,0.340948
27,1,18,Left,0.402897,0.439238
27,1,18,Right,0.292277,0.310477
27,1,18,FrontoParietal,0.279418,0.300668
27,2,1,Frontal,0.325880,0.315877
27,2,1,Central,0.303685,0.332628
27,2,1,Parietal,0.311402,0.324179
27,2,1,Left,0.416651,0.451792
27,2,1,Right,0.261379,0.240189
27,2,1,FrontoParietal,0.284775,0.285372
27,2,2,Frontal,0.317027,0.260744
27,2,2,Central,0.302057,0.260054
27,2,2,Parietal,0.321472,0.278243
27,2,2,Left,0.404242,0.322522
27,2,2,Right,0.231631,0.222627
27,2,2,FrontoParietal,0.256773,0.227221
27,2,3,Frontal,0.342970,0.316650
27,2,3,Central,0.305127,0.294273
27,2,3,Parietal,0.331484,0.258759
27,2,3,Left,0.418589,0.413045
27,2,3,Right,0.256025,0.224544
27,2,3,FrontoParietal,0.310892,0.268362
27,2,4,Frontal,0.326290,0.370871
27,2,4,Central,0.246023,0.310638
27,2,4,Parietal,0.296415,0.362273
27,2,4,Left,0.385136,0.444357
27,2,4,Right,0.222256,0.269309
27,2,4,FrontoParietal,0.259045,0.322386
27,2,5,Frontal,0.417266,0.365439
27,2,5,Central,0.427714,0.359976
27,2,5,Parietal,0.400413,0.324052
27,2,5,Left,0.503543,0.439251
27,2,5,Right,0.356657,0.278303
27,2,5,FrontoParietal,0.371597,0.314980
27,2,6,Frontal,0.303348,0.336813
27,2,6,Central,0.303665,0.369085
27,2,6,Parietal,0.295168,0.358765
27,2,6,Left,0.381046,0.439207
27,2,6,Right,0.254843,0.290263
27,2,6,FrontoParietal,0.270431,0.313886
27,2,7,Frontal,0.422971,0.390633
27,2,7,Central,0.432429,0.466759
27,2,7,Parietal,0.402143,0.421663
27,2,7,Left,0.553694,0.568201
27,2,7,Right,0.324233,0.320463
27,2,7,FrontoParietal,0.389411,0.395860
27,2,8,Frontal,0.357202,0.378746
27,2,8,Central,0.348806,0.337542
27,2,8,Parietal,0.342370,0.398642
27,2,8,Left,0.480693,0.542345
27,2,8,Right,0.278360,0.278205
27,2,8,FrontoParietal,0.332167,0.373176
27,2,9,Frontal,0.313494,0.354854
27,2,9,Central,0.263758,0.331878
27,2,9,Parietal,0.324401,0.365089
27,2,9,Left,0.413739,0.514770
27,2,9,Right,0.244969,0.272812
27,2,9,FrontoParietal,0.290847,0.342694
27,2,10,Frontal,0.343602,0.327740
27,2,10,Central,0.343631,0.271156
27,2,10,Parietal,0.346862,0.317923
27,2,10,Left,0.456247,0.402847
27,2,10,Right,0.273710,0.245936
27,2,10,FrontoParietal,0.318467,0.286627
27,2,11,Frontal,0.344310,0.352155
27,2,11,Central,0.374039,0.345553
27,2,11,Parietal,0.329450,0.352015
27,2,11,Left,0.460941,0.463227
27,2,11,Right,0.265799,0.272968
27,2,11,FrontoParietal,0.309561,0.324587
27,2,12,Frontal,0.364636,0.397068
27,2,12,Central,0.333544,0.366280
27,2,12,Parietal,0.365635,0.376535
27,2,12,Left,0.474342,0.520788
27,2,12,Right,0.281939,0.287406
27,2,12,FrontoParietal,0.339147,0.348004
27,2,13,Frontal,0.327183,0.450220
27,2,13,Central,0.306841,0.410824
27,2,13,Parietal,0.343424,0.429926
27,2,13,Left,0.486020,0.592119
27,2,13,Right,0.249474,0.317770
27,2,13,FrontoParietal,0.329011,0.415714
27,2,14,Frontal,0.380509,0.382927
27,2,14,Central,0.343856,0.352261
27,2,14,Parietal,0.334091,0.347541
27,2,14,Left,0.459505,0.464028
27,2,14,Right,0.307150,0.286467
27,2,14,FrontoParietal,0.313740,0.334786
27,2,15,Frontal,0.395373,0.374134
27,2,15,Central,0.375281,0.392316
27,2,15,Parietal,0.379260,0.378374
27,2,15,Left,0.516342,0.528476
27,2,15,Right,0.288693,0.269644
27,2,15,FrontoParietal,0.364461,0.360356
27,2,16,Frontal,0.352493,0.400105
27,2,16,Central,0.355075,0.358880
27,2,16,Parietal,0.338193,0.370893
27,2,16,Left,0.449108,0.521350
27,2,16,Right,0.266021,0.279264
27,2,16,FrontoParietal,0.312675,0.355621
27,2,17,Frontal,0.369953,0.390007
27,2,17,Central,0.349703,0.370317
27,2,17,Parietal,0.330521,0.346901
27,2,17,Left,0.472205,0.515050
27,2,17,Right,0.276166,0.290285
27,2,17,FrontoParietal,0.330070,0.345197
27,2,18,Frontal,0.323264,0.406228
27,2,18,Central,0.400292,0.413290
27,2,18,Parietal,0.326025,0.364913
27,2,18,Left,0.471879,0.522314
27,2,18,Right,0.251706,0.316623
27,2,18,FrontoParietal,0.302918,0.361146
28,1,1,Frontal,0.188695,0.209566
28,1,1,Central,0.208320,0.187988
28,1,1,Parietal,0.190527,0.214774
28,1,1,Left,0.206611,0.237213
28,1,1,Right,0.213751,0.210155
28,1,1,FrontoParietal,0.192492,0.224072
28,1,2,Frontal,0.202267,0.193083
28,1,2,Central,0.158941,0.178515
28,1,2,Parietal,0.199125,0.212396
28,1,2,Left,0.208956,0.244803
28,1,2,Right,0.201433,0.206686
28,1,2,FrontoParietal,0.193851,0.217159
28,1,3,Frontal,0.191476,0.216166
28,1,3,Central,0.180082,0.199796
28,1,3,Parietal,0.226469,0.214283
28,1,3,Left,0.227753,0.235527
28,1,3,Right,0.196869,0.207828
28,1,3,FrontoParietal,0.202137,0.207236
28,1,4,Frontal,0.183003,0.190240
28,1,4,Central,0.187887,0.153391
28,1,4,Parietal,0.203003,0.199335
28,1,4,Left,0.210533,0.222443
28,1,4,Right,0.198928,0.194106
28,1,4,FrontoParietal,0.199854,0.195390
28,1,5,Frontal,0.200451,0.194392
28,1,5,Central,0.180061,0.171945
28,1,5,Parietal,0.202773,0.206869
28,1,5,Left,0.226069,0.220423
28,1,5,Right,0.200233,0.197583
28,1,5,FrontoParietal,0.205045,0.203272
28,1,6,Frontal,0.200603,0.211304
28,1,6,Central,0.187147,0.215871
28,1,6,Parietal,0.208720,0.218957
28,1,6,Left,0.208687,0.228011
28,1,6,Right,0.215591,0.210665
28,1,6,FrontoParietal,0.206059,0.201362
28,1,7,Frontal,0.185712,0.193955
28,1,7,Central,0.198839,0.178561
28,1,7,Parietal,0.214606,0.216831
28,1,7,Left,0.217514,0.226492
28,1,7,Right,0.198939,0.229886
28,1,7,FrontoParietal,0.198747,0.207954
28,1,8,Frontal,0.195482,0.200545
28,1,8,Central,0.174846,0.186089
28,1,8,Parietal,0.226674,0.207512
28,1,8,Left,0.214741,0.235983
28,1,8,Right,0.198394,0.219081
28,1,8,FrontoParietal,0.196893,0.207226
28,1,9,Frontal,0.223310,0.186619
28,1,9,Central,0.193975,0.187310
28,1,9,Parietal,0.201794,0.203760
28,1,9,Left,0.208615,0.198257
28,1,9,Right,0.222411,0.212282
28,1,9,FrontoParietal,0.200428,0.190634
28,1,10,Frontal,0.197905,0.197034
28,1,10,Central,0.165557,0.166213
28,1,10,Parietal,0.195380,0.213093
28,1,10,Left,0.203744,0.208910
28,1,10,Right,0.206279,0.210743
28,1,10,FrontoParietal,0.204333,0.198779
28,1,11,Frontal,0.196731,0.197899
28,1,11,Central,0.187325,0.194648
28,1,11,Parietal,0.197181,0.185257
28,1,11,Left,0.198595,0.216263
28,1,11,Right,0.208652,0.219254
28,1,11,FrontoParietal,0.192093,0.194100
28,1,12,Frontal,0.191051,0.184335
28,1,12,Central,0.188362,0.168869
28,1,12,Parietal,0.188055,0.207381
